"","Cargo","remuneracao_total","Vinculo","Data","Ano_Ingresso","id","Primeiro_Pgto","Ultimo_Pgto","N_Meses","instrucao","Ano"
"204","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2017-07-01",2017,"518","2017","2018",15,"MEDIO","2017"
"205","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2017-08-01",2017,"518","2017","2018",15,"MEDIO","2017"
"206","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2017-09-01",2017,"518","2017","2018",15,"MEDIO","2017"
"207","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2017-10-01",2017,"518","2017","2018",15,"MEDIO","2017"
"208","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2017-11-01",2017,"518","2017","2018",15,"MEDIO","2017"
"209","ASSESSOR PARLAMENTAR",1757.58,"COMISSIONADO","2017-12-01",2017,"518","2017","2018",15,"MEDIO","2017"
"210","ASSESSOR PARLAMENTAR",1144.95,"COMISSIONADO","2018-01-01",2017,"518","2017","2018",15,"MEDIO","2018"
"211","ASSESSOR PARLAMENTAR",1145.59,"COMISSIONADO","2018-02-01",2017,"518","2017","2018",15,"MEDIO","2018"
"212","ASSESSOR PARLAMENTAR",1145.59,"COMISSIONADO","2018-03-01",2017,"518","2017","2018",15,"MEDIO","2018"
"213","ASSESSOR PARLAMENTAR",1145.59,"COMISSIONADO","2018-04-01",2017,"518","2017","2018",15,"MEDIO","2018"
"214","ASSESSOR PARLAMENTAR",1485.17,"COMISSIONADO","2018-05-01",2017,"518","2017","2018",15,"MEDIO","2018"
"215","ASSESSOR PARLAMENTAR",1591.14,"COMISSIONADO","2018-06-01",2017,"518","2017","2018",15,"MEDIO","2018"
"216","ASSESSOR PARLAMENTAR",314.36,"COMISSIONADO","2018-07-01",2017,"518","2017","2018",15,"MEDIO","2018"
"217","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2018-08-01",2018,"611","2018","2018",4,"MEDIO","2018"
"218","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2018-09-01",2018,"611","2018","2018",4,"MEDIO","2018"
"219","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2018-10-01",2018,"611","2018","2018",4,"MEDIO","2018"
"220","ASSISTENTE DE GABINETE",1346.4,"COMISSIONADO","2018-12-01",2018,"611","2018","2018",4,"MEDIO","2018"
"221","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-01-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"222","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-02-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"223","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-03-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"224","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-04-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"225","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-05-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"226","ASSESSOR JURIDICO",5460,"COMISSIONADO","2017-06-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"227","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-07-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"228","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-08-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"229","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-09-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"230","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-10-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"231","ASSESSOR JURIDICO",3900,"COMISSIONADO","2017-11-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"232","ASSESSOR JURIDICO",6240,"COMISSIONADO","2017-12-01",2021,"401","2017","2022",71,"SUPERIOR","2017"
"233","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-01-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"234","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-02-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"235","ASSESSOR JURIDICO",5200,"COMISSIONADO","2018-03-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"236","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-04-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"237","ASSESSOR JURIDICO",3774.2,"COMISSIONADO","2018-05-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"238","ASSESSOR JURIDICO",4420,"COMISSIONADO","2018-06-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"239","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-07-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"240","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-08-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"241","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-09-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"242","ASSESSOR JURIDICO",3900,"COMISSIONADO","2018-10-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"243","ASSESSOR JURIDICO",7280,"COMISSIONADO","2018-12-01",2021,"401","2017","2022",71,"SUPERIOR","2018"
"244","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-01-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"245","ASSESSOR JURIDICO",5200,"COMISSIONADO","2019-02-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"246","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-03-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"247","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-04-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"248","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-05-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"249","ASSESSOR JURIDICO",5850,"COMISSIONADO","2019-06-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"250","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-08-01",2021,"401","2017","2022",71,"SUPERIOR","2019"
"251","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-09-01",2021,"401","2017","2022",71,"MEDIO","2019"
"252","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-10-01",2021,"401","2017","2022",71,"MEDIO","2019"
"253","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-01-01",2019,"401","2017","2022",71,"MEDIO","2020"
"254","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-01-01",2021,"401","2017","2022",71,"MEDIO","2021"
"255","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-01-01",2021,"401","2017","2022",71,"MEDIO","2022"
"256","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-02-01",2019,"401","2017","2022",71,"MEDIO","2020"
"257","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-02-01",2021,"401","2017","2022",71,"MEDIO","2021"
"258","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-02-01",2021,"401","2017","2022",71,"MEDIO","2022"
"259","ASSESSOR PARLAMENTAR",8000,"COMISSIONADO","2020-03-01",2019,"401","2017","2022",71,"MEDIO","2020"
"260","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-03-01",2021,"401","2017","2022",71,"MEDIO","2021"
"261","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-03-01",2021,"401","2017","2022",71,"MEDIO","2022"
"262","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-04-01",2019,"401","2017","2022",71,"MEDIO","2020"
"263","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-04-01",2021,"401","2017","2022",71,"MEDIO","2021"
"264","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-04-01",2021,"401","2017","2022",71,"MEDIO","2022"
"265","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-05-01",2019,"401","2017","2022",71,"MEDIO","2020"
"266","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-05-01",2021,"401","2017","2022",71,"MEDIO","2021"
"267","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-05-01",2021,"401","2017","2022",71,"MEDIO","2022"
"268","ASSESSOR PARLAMENTAR",8400,"COMISSIONADO","2020-06-01",2019,"401","2017","2022",71,"MEDIO","2020"
"269","ASSESSOR PROCESSO LEGISLATIVO",7000,"COMISSIONADO","2021-06-01",2021,"401","2017","2022",71,"MEDIO","2021"
"270","ASSESSOR PROCESSO LEGISLATIVO",7000,"COMISSIONADO","2022-06-01",2021,"401","2017","2022",71,"MEDIO","2022"
"271","ASSESSOR JURIDICO",3900,"COMISSIONADO","2019-07-01",2018,"401","2017","2022",71,"SUPERIOR","2019"
"272","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-07-01",2019,"401","2017","2022",71,"MEDIO","2020"
"273","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-07-01",2021,"401","2017","2022",71,"MEDIO","2021"
"274","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-07-01",2021,"401","2017","2022",71,"MEDIO","2022"
"275","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-08-01",2019,"401","2017","2022",71,"MEDIO","2020"
"276","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-08-01",2021,"401","2017","2022",71,"MEDIO","2021"
"277","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-08-01",2021,"401","2017","2022",71,"MEDIO","2022"
"278","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-09-01",2019,"401","2017","2022",71,"MEDIO","2020"
"279","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-09-01",2021,"401","2017","2022",71,"MEDIO","2021"
"280","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-09-01",2021,"401","2017","2022",71,"MEDIO","2022"
"281","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-10-01",2019,"401","2017","2022",71,"MEDIO","2020"
"282","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-10-01",2021,"401","2017","2022",71,"MEDIO","2021"
"283","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-10-01",2021,"401","2017","2022",71,"MEDIO","2022"
"284","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-11-01",2019,"401","2017","2022",71,"MEDIO","2019"
"285","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-11-01",2019,"401","2017","2022",71,"MEDIO","2020"
"286","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2021-11-01",2021,"401","2017","2022",71,"MEDIO","2021"
"287","ASSESSOR PROCESSO LEGISLATIVO",5000,"COMISSIONADO","2022-11-01",2021,"401","2017","2022",71,"MEDIO","2022"
"288","ASSESSOR PARLAMENTAR",10050,"COMISSIONADO","2019-12-01",2019,"401","2017","2022",71,"MEDIO","2019"
"289","ASSESSOR PARLAMENTAR",11600,"COMISSIONADO","2020-12-01",2019,"401","2017","2022",71,"MEDIO","2020"
"290","ASSESSOR PROCESSO LEGISLATIVO",9666.67,"COMISSIONADO","2021-12-01",2021,"401","2017","2022",71,"MEDIO","2021"
"291","ASSESSOR PROCESSO LEGISLATIVO",8000,"COMISSIONADO","2022-12-01",2021,"401","2017","2022",71,"MEDIO","2022"
"292","SECRETARIO DO PRESIDENTE",1105.35,"COMISSIONADO","2017-01-01",2017,"402","2017","2017",4,"MEDIO","2017"
"293","SECRETARIO DO PRESIDENTE",1105.35,"COMISSIONADO","2017-02-01",2017,"402","2017","2017",4,"MEDIO","2017"
"294","SECRETARIO DO PRESIDENTE",1105.35,"COMISSIONADO","2017-03-01",2017,"402","2017","2017",4,"MEDIO","2017"
"295","SECRETARIO DO PRESIDENTE",339.8,"COMISSIONADO","2017-05-01",2017,"402","2017","2017",4,"MEDIO","2017"
"296","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-01-01",2017,"403","2017","2019",27,"MEDIO","2017"
"297","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-02-01",2017,"403","2017","2019",27,"MEDIO","2017"
"298","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-03-01",2017,"403","2017","2019",27,"MEDIO","2017"
"299","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-04-01",2017,"403","2017","2019",27,"MEDIO","2017"
"300","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-05-01",2017,"403","2017","2019",27,"MEDIO","2017"
"301","CONSULTOR LEGISLATIVO",2945.57,"COMISSIONADO","2017-06-01",2017,"403","2017","2019",27,"MEDIO","2017"
"302","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-07-01",2017,"403","2017","2019",27,"MEDIO","2017"
"303","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-08-01",2017,"403","2017","2019",27,"MEDIO","2017"
"304","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-09-01",2017,"403","2017","2019",27,"MEDIO","2017"
"305","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-10-01",2017,"403","2017","2019",27,"MEDIO","2017"
"306","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2017-11-01",2017,"403","2017","2019",27,"MEDIO","2017"
"307","CONSULTOR LEGISLATIVO",3366.37,"COMISSIONADO","2017-12-01",2017,"403","2017","2019",27,"MEDIO","2017"
"308","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-01-01",2017,"403","2017","2019",27,"MEDIO","2018"
"309","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-02-01",2017,"403","2017","2019",27,"MEDIO","2018"
"310","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-03-01",2017,"403","2017","2019",27,"MEDIO","2018"
"311","CONSULTOR LEGISLATIVO",2805.31,"COMISSIONADO","2018-04-01",2017,"403","2017","2019",27,"MEDIO","2018"
"312","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-05-01",2017,"403","2017","2019",27,"MEDIO","2018"
"313","CONSULTOR LEGISLATIVO",2945.57,"COMISSIONADO","2018-06-01",2017,"403","2017","2019",27,"MEDIO","2018"
"314","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-07-01",2017,"403","2017","2019",27,"MEDIO","2018"
"315","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-08-01",2017,"403","2017","2019",27,"MEDIO","2018"
"316","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-09-01",2017,"403","2017","2019",27,"MEDIO","2018"
"317","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2018-10-01",2017,"403","2017","2019",27,"MEDIO","2018"
"318","CONSULTOR LEGISLATIVO",3366.37,"COMISSIONADO","2018-12-01",2017,"403","2017","2019",27,"MEDIO","2018"
"319","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2019-01-01",2017,"403","2017","2019",27,"MEDIO","2019"
"320","CONSULTOR LEGISLATIVO",2103.98,"COMISSIONADO","2019-02-01",2017,"403","2017","2019",27,"MEDIO","2019"
"321","CONSULTOR LEGISLATIVO",2805.31,"COMISSIONADO","2019-03-01",2017,"403","2017","2019",27,"MEDIO","2019"
"322","CONSULTOR LEGISLATIVO",1185.24,"COMISSIONADO","2019-04-01",2017,"403","2017","2019",27,"MEDIO","2019"
"323","ASSISTENTE DE GABINETE",950.4,"COMISSIONADO","2019-02-01",2019,"646","2019","2019",7,"MEDIO","2019"
"324","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-03-01",2019,"646","2019","2019",7,"MEDIO","2019"
"325","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-04-01",2019,"646","2019","2019",7,"MEDIO","2019"
"326","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-05-01",2019,"646","2019","2019",7,"MEDIO","2019"
"327","ASSISTENTE DE GABINETE",1413.83,"COMISSIONADO","2019-06-01",2019,"646","2019","2019",7,"MEDIO","2019"
"328","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-08-01",2019,"646","2019","2019",7,"MEDIO","2019"
"329","ASSISTENTE DE GABINETE",942.57,"COMISSIONADO","2019-09-01",2019,"646","2019","2019",7,"MEDIO","2019"
"330","ASSISTENTE DE GABINETE",998,"COMISSIONADO","2019-07-01",2019,"646","2019","2019",7,"MEDIO","2019"
"331","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-01-01",2021,"735","2021","2022",23,"MEDIO","2021"
"332","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-01-01",2021,"735","2021","2022",23,"MEDIO","2022"
"333","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-02-01",2021,"735","2021","2022",23,"MEDIO","2021"
"334","CHEFE DE GABINETE",9333.33,"COMISSIONADO","2022-02-01",2021,"735","2021","2022",23,"MEDIO","2022"
"335","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-03-01",2021,"735","2021","2022",23,"MEDIO","2021"
"336","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-03-01",2021,"735","2021","2022",23,"MEDIO","2022"
"337","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-04-01",2021,"735","2021","2022",23,"MEDIO","2021"
"338","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-04-01",2021,"735","2021","2022",23,"MEDIO","2022"
"339","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-05-01",2021,"735","2021","2022",23,"MEDIO","2021"
"340","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-05-01",2021,"735","2021","2022",23,"MEDIO","2022"
"341","CHEFE DE GABINETE",9800,"COMISSIONADO","2021-06-01",2021,"735","2021","2022",23,"MEDIO","2021"
"342","CHEFE DE GABINETE",9800,"COMISSIONADO","2022-06-01",2021,"735","2021","2022",23,"MEDIO","2022"
"343","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-07-01",2021,"735","2021","2022",23,"MEDIO","2021"
"344","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-07-01",2021,"735","2021","2022",23,"MEDIO","2022"
"345","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-08-01",2021,"735","2021","2022",23,"MEDIO","2021"
"346","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-08-01",2021,"735","2021","2022",23,"MEDIO","2022"
"347","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-09-01",2021,"735","2021","2022",23,"MEDIO","2021"
"348","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-09-01",2021,"735","2021","2022",23,"MEDIO","2022"
"349","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-10-01",2021,"735","2021","2022",23,"MEDIO","2021"
"350","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-10-01",2021,"735","2021","2022",23,"MEDIO","2022"
"351","CHEFE DE GABINETE",7000,"COMISSIONADO","2021-11-01",2021,"735","2021","2022",23,"MEDIO","2021"
"352","CHEFE DE GABINETE",7000,"COMISSIONADO","2022-11-01",2021,"735","2021","2022",23,"MEDIO","2022"
"353","CHEFE DE GABINETE",11200,"COMISSIONADO","2021-12-01",2021,"735","2021","2022",23,"MEDIO","2021"
"354","CHEFE DE GABINETE",11200,"COMISSIONADO","2022-12-01",2021,"735","2021","2022",23,"MEDIO","2022"
"355","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-03-01",2022,"839","2022","2022",7,"MEDIO","2022"
"356","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-04-01",2022,"839","2022","2022",7,"MEDIO","2022"
"357","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-05-01",2022,"839","2022","2022",7,"MEDIO","2022"
"358","ASSISTENTE DE GABINETE",5066.67,"COMISSIONADO","2022-06-01",2022,"839","2022","2022",7,"MEDIO","2022"
"359","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-07-01",2022,"839","2022","2022",7,"MEDIO","2022"
"360","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-08-01",2022,"839","2022","2022",7,"MEDIO","2022"
"361","ASSISTENTE DE GABINETE",4000,"COMISSIONADO","2022-09-01",2022,"839","2022","2022",7,"MEDIO","2022"
"362","ASSISTENTE DE GABINETE",4377.77,"COMISSIONADO","2022-10-01",2022,"839","2022","2022",7,"MEDIO","2022"
"363","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-01-01",2019,"404","2017","2020",47,"MEDIO","2017"
"364","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-02-01",2019,"404","2017","2020",47,"MEDIO","2017"
"365","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-03-01",2019,"404","2017","2020",47,"MEDIO","2017"
"366","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-04-01",2019,"404","2017","2020",47,"MEDIO","2017"
"367","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-05-01",2019,"404","2017","2020",47,"MEDIO","2017"
"368","ASSESSOR PARLAMENTAR",2945.57,"COMISSIONADO","2017-06-01",2019,"404","2017","2020",47,"MEDIO","2017"
"369","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-07-01",2019,"404","2017","2020",47,"MEDIO","2017"
"370","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-08-01",2019,"404","2017","2020",47,"MEDIO","2017"
"371","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-09-01",2019,"404","2017","2020",47,"MEDIO","2017"
"372","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-10-01",2019,"404","2017","2020",47,"MEDIO","2017"
"373","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2017-11-01",2019,"404","2017","2020",47,"MEDIO","2017"
"374","ASSESSOR PARLAMENTAR",3366.37,"COMISSIONADO","2017-12-01",2019,"404","2017","2020",47,"MEDIO","2017"
"375","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-01-01",2019,"404","2017","2020",47,"MEDIO","2018"
"376","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-02-01",2019,"404","2017","2020",47,"MEDIO","2018"
"377","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-03-01",2019,"404","2017","2020",47,"MEDIO","2018"
"378","ASSESSOR PARLAMENTAR",2805.31,"COMISSIONADO","2018-04-01",2019,"404","2017","2020",47,"MEDIO","2018"
"379","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-05-01",2019,"404","2017","2020",47,"MEDIO","2018"
"380","ASSESSOR PARLAMENTAR",2945.57,"COMISSIONADO","2018-06-01",2019,"404","2017","2020",47,"MEDIO","2018"
"381","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-07-01",2019,"404","2017","2020",47,"MEDIO","2018"
"382","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-08-01",2019,"404","2017","2020",47,"MEDIO","2018"
"383","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-09-01",2019,"404","2017","2020",47,"MEDIO","2018"
"384","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2018-10-01",2019,"404","2017","2020",47,"MEDIO","2018"
"385","ASSESSOR PARLAMENTAR",3366.37,"COMISSIONADO","2018-12-01",2019,"404","2017","2020",47,"MEDIO","2018"
"386","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-01-01",2019,"404","2017","2020",47,"MEDIO","2019"
"387","ASSESSOR PARLAMENTAR",2805.31,"COMISSIONADO","2019-02-01",2019,"404","2017","2020",47,"MEDIO","2019"
"388","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-03-01",2019,"404","2017","2020",47,"MEDIO","2019"
"389","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-04-01",2019,"404","2017","2020",47,"MEDIO","2019"
"390","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-05-01",2019,"404","2017","2020",47,"MEDIO","2019"
"391","ASSESSOR PARLAMENTAR",3155.97,"COMISSIONADO","2019-06-01",2019,"404","2017","2020",47,"MEDIO","2019"
"392","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-08-01",2019,"404","2017","2020",47,"MEDIO","2019"
"393","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-09-01",2019,"404","2017","2020",47,"MEDIO","2019"
"394","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-10-01",2019,"404","2017","2020",47,"MEDIO","2019"
"395","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-01-01",2019,"404","2017","2020",47,"MEDIO","2020"
"396","ASSESSOR PARLAMENTAR",6200,"COMISSIONADO","2020-02-01",2019,"404","2017","2020",47,"MEDIO","2020"
"397","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-03-01",2019,"404","2017","2020",47,"MEDIO","2020"
"398","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-04-01",2019,"404","2017","2020",47,"MEDIO","2020"
"399","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-05-01",2019,"404","2017","2020",47,"MEDIO","2020"
"400","ASSESSOR PARLAMENTAR",8400,"COMISSIONADO","2020-06-01",2019,"404","2017","2020",47,"MEDIO","2020"
"401","ASSESSOR PARLAMENTAR",2103.98,"COMISSIONADO","2019-07-01",2017,"404","2017","2020",47,"MEDIO","2019"
"402","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-07-01",2019,"404","2017","2020",47,"MEDIO","2020"
"403","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-08-01",2019,"404","2017","2020",47,"MEDIO","2020"
"404","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-09-01",2019,"404","2017","2020",47,"MEDIO","2020"
"405","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-10-01",2019,"404","2017","2020",47,"MEDIO","2020"
"406","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2019-11-01",2019,"404","2017","2020",47,"MEDIO","2019"
"407","ASSESSOR PARLAMENTAR",6000,"COMISSIONADO","2020-11-01",2019,"404","2017","2020",47,"MEDIO","2020"
"408","ASSESSOR PARLAMENTAR",12948.01,"COMISSIONADO","2019-12-01",2019,"404","2017","2020",47,"MEDIO","2019"
"409","ASSESSOR PARLAMENTAR",11600,"COMISSIONADO","2020-12-01",2019,"404","2017","2020",47,"MEDIO","2020"
"410","ASSESSOR PARLAMENTAR",1113.88,"COMISSIONADO","2015-05-01",2015,"310","2015","2015",2,"MEDIO","2015"
"411","ASSESSOR PARLAMENTAR",1237.64,"COMISSIONADO","2015-06-01",2015,"310","2015","2015",2,"MEDIO","2015"
